1,2,3,4,5,6,7,8
510,474,2,팬에 기름을 두르고 닭가슴살을 노릇하게 구워준다., , ,2021.11.01,test
511,474,6,허니머스터드 소스와 레몬즙을 섞은 소스를 끼얹어 준다., , ,2021.11.01,test
512,474,4,상추 치커리 겨자잎은 결대로 찢고 양파 오이 당근은 적당한 크기로 썰어 준비한다., , ,2021.11.01,test
513,474,5,닭가슴살과 준비한 채소 과일 등을 적당하게 버무려 준다., , ,2021.11.01,test
514,474,3,노릇하게 구워낸 닭가슴살은 다진 마늘 후춧가루 마른 고추 소금으로 간을 한다., , ,2021.11.01,test
515,473,1,비트는 칼로 잘 깎아 믹서기에 곱게 갈아둔다., ,* 땅콩버터소스 : 땅콩버터 2와1/2큰술 꿀 1큰술 설탕 1큰술 식초 1과1/2큰술 깨소금 1큰술 레몬즙 1큰술,2021.11.01,test
516,473,2,절임 무는 갈아 놓은 비트에 물을 들인다.밀폐용기에 무를 담고 비트를 담고 꾸욱 눌러주면 물에 물이 든다, , ,2021.11.01,test
517,473,6,비트에 절인 무는 물기를 제거하고 준비한 채소들을 담고 돌돌 말아준다., , ,2021.11.01,test
518,473,4,계란은 지단을 부쳐 식으면 채썬다., , ,2021.11.01,test
519,473,5,준비한 채소들은 볶아 한 김 나가게 식혀둔다., , ,2021.11.01,test
520,473,3,오이는 돌려깎기해서 썰고 당근 파프리카 표고버섯 햄은 채썰어 준비한다., , ,2021.11.01,test
521,472,1,돼지등갈비를 구이용으로 준비하여 찬물에 헹구어 핏물을 제거한다., ,* 재움양념 : 샐러리 1개 양파 1/2개 마늘 2쪽 바베큐소스2큰술 화이트와인 1큰술 올리브오일 2큰술 소금 후춧가루 약간  * 종합소스 : 바베큐소스 1컵 토마토케첩 3큰술 꿀 2큰술 레드와인 2큰술,2021.11.01,test
522,472,4,남아있는 소스를 한번 더 발라준 후 파슬리가루를 뿌려 접시에 낸다., , ,2021.11.01,test
523,472,3,쪄낸 등갈비에 종합소스를 발라 잠시 재운 후 오븐에 구워낸다., , ,2021.11.01,test
524,472,2,샐러리와 양파는 채썰고 마늘은 다진 후 바베큐 소스와 레드와인 올리브오일 소금 후춧가루를 섞어 만든 다음 등갈비를 재워 찜통에 쪄낸다., , ,2021.11.01,test
525,471,1,부추는 깨끗이 다듬은 후 물기를 제거하고 5cm 길이로 자른다., , ,2021.11.01,test
526,471,3,부추와 양념장을 냉장고에 차갑게 보관해 두었다가 상에 내기 직전에 버무려 낸다., , ,2021.11.01,test
527,471,2,분량의 양념 재료로 양념장을 만든다., , ,2021.11.01,test
528,470,1,쇠고기를 잘게 채썰고 청피망 홍피망도 채썰어 준비한다., , ,2021.11.01,test
529,470,2,채썬 쇠고기에 분량의 재료로 양념을 재운다., , ,2021.11.01,test
530,470,6,⑤의 재료에 ①의 채썬 청피망 홍피망을 넣고 마지막에 소금과 후춧가루를 뿌려 완성한다., , ,2021.11.01,test
531,470,4,팬에 식용유를 넣고 쇠고기를 볶는다., , ,2021.11.01,test
532,470,5,볶은 쇠고기에 ③의 느타리버섯 표고버섯 팽이버섯을 넣고 볶는다., , ,2021.11.01,test
533,470,3,느타리버섯은 먹기 좋게 찢어 두고 표고버섯은 채썰어 준비하고 팽이버섯은 밑둥을 잘라 흐르는 물에 씻는다., , ,2021.11.01,test
534,469,1,가지는 연하고 부드러운 것을 준비해 꼭지를 잘라내고 열십자로 칼집을 넣어 소금물에 절였다가 씻어서 물기를 뺀다., , ,2021.11.01,test
535,469,4,우묵한 그릇에 부추와 실파를 넣고 고추 양념으로 버무려 소금으로 간을 맞춘 후 물기를 뺀 가지의 칼집 사이로 버무린 소를 넣어 가지김치를 항아리에 담는다., , ,2021.11.01,test
536,469,3,불린 고춧가루에 다진 마늘 다진 생강 설탕 액체 육젓을 넣어 고추 양념을 만든다., , ,2021.11.01,test
537,469,2,부추 실파는 깨끗이 씻어 2cm 길이로 썬다., , ,2021.11.01,test
538,468,2,두부는 1cm 크기로 깍둑썰고 실파는 송송 썬다.,http://file.okdab.com/UserFiles/searching/recipe/150000_p02.jpg, ,2021.11.01,test
539,468,3,다시마는 젖은 수건으로 깨끗이 닦은 후 가장자리에칼집을 내서 냄비에 물 5컵을 넣고 함께 넣어 끓인다., , ,2021.11.01,test
540,468,1,상추는 깨끗이 씻어 물기를 제거하고 먹기 좋게 찢는다.,http://file.okdab.com/UserFiles/searching/recipe/150000_p01.jpg, ,2021.11.01,test
541,468,5,걸러낸 육수를 다시 냄비에 넣고 끓이다가 미소된장을 풀고 한소끔 끓인다., , ,2021.11.01,test
542,468,6,준비해둔 두부 상추 실파를 그릇에 담고 된장국물을 담아 낸다., , ,2021.11.01,test
543,468,4,국물이 끓으면 다시마를 건지고 불을 끈 후 가쓰오브시를 넣어 5분간 우려내고 불에서 내려 볼에 면보를 깔고 걸러내 맑은 육수를 준비한다., , ,2021.11.01,test
544,467,1,양파는 채썰고 베이컨은 먹기 좋은 크기로 썰어놓는다.,http://file.okdab.com/UserFiles/searching/recipe/149700_p01.jpg, ,2021.11.01,test
545,467,2,냄비에 버터를 두르고 양파와 다진 마늘을 넣고 볶다가 베이컨을 넣고 함께 볶아준다.,http://file.okdab.com/UserFiles/searching/recipe/149700_p02.jpg, ,2021.11.01,test
546,467,5,프라이팬에 버터를 두르고 삶아놓은 파스타면을 볶다가 끓여 놓은 소스를 버무려 접시에 담아 낸다., , ,2021.11.01,test
547,467,4,끓는 물에 소금 식용유를 약간 넣고 파스타를 넣어 기호에 맞게 적당히 삶아 물기를 뺀다., , ,2021.11.01,test
548,467,3,②의 양파가 투명해질 정도로 볶아지면 우유 생크림 바질을 넣고 끓이다가 끓어 오르면 불을 약하게 줄이고 2분 정도 더 끓여 소금 후춧가루로 간한다., , ,2021.11.01,test
549,466,1,녹두는 6시간 정도 불린 후 껍질이 다 벗겨질 때까지 깨끗이 씻고 김이 오른 찜통에서 40분 정도쪄서 뜨거울 때 체에 내려 고물을 준비한다.,http://file.okdab.com/UserFiles/searching/recipe/148800_p01.jpg,윗면을 평평하게 다질 때 힘을 주어 누르게 되면  떡이 설익거나 딱딱하게 되므로 절대로 누르지  않는다.  ,2021.11.01,test
550,466,2,단호박은 얇게 편썰어 설탕을 약간 뿌려 체에 밭쳐둔다.,http://file.okdab.com/UserFiles/searching/recipe/148800_p02.jpg, ,2021.11.01,test
551,466,5,김이 오른 찜통에서 중간 불로 20분간 찌고 불을 끄고 5분간 뜸들인다., , ,2021.11.01,test
552,466,4,시루에 시루본을 깔고 케이크 틀 안에 준비해둔 녹두고물을 조금 깔고 설탕을 살짝 뿌린후 그 위에③의 절반을 놓고 단호박 ③을 켜켜이 넣어 윗면을 평평하게 다진 뒤 녹두고물을 고루 뿌린다., , ,2021.11.01,test
553,466,3,멥쌀가루에 소금을 약간 넣고 멥쌀가루를 쥐어 살짝 던져 부서지지 않는 정도가 될 때까지 물을 약간씩 넣어가며 되기를 맞춘다., , ,2021.11.01,test
554,465,1,표고버섯은 기둥을 떼고 씻어서 4등분하고 닭고기는 사방 3cm 크기로 썰고 우엉은 껍질을 벗겨서 3cm 길이로 어슷썰고 당근도 껍질을 한입 크기로 썰어준다.,http://file.okdab.com/UserFiles/searching/recipe/148400_p01.jpg, ,2021.11.01,test
555,465,4,토란탕에서 건진 토란을 ③에 넣고 간장을 반 넣은 뒤 5분쯤 끓이다가 나머지 간장을 붓고 간장을 반 넣은 뒤 5분쯤 끓이다가 나머지 간장을 붓고 4~5분 다시 끓인다. 국물이 바닥에 약간 자작하게 남을 대까지 조려 그릇에 담는다., , ,2021.11.01,test
556,465,3,②에 토란탕 국물을 붓고 끓이면서 거품을 걷어낸다. 닭고기 볶은 것 설탕 맛술을 넣고 끓인다. 국물이 바닥에 약간 남을 때까지 졸여 그릇에 담는다.,http://file.okdab.com/UserFiles/searching/recipe/148400_p03.jpg, ,2021.11.01,test
557,465,2,식용유 두른 냄비에 닭고기를 볶는다. 닭고기가 노릇해지면 꺼내고 우엉 당근 표고버섯을 넣고 볶다가 생강즙과 청주를 조금 넣는다.,http://file.okdab.com/UserFiles/searching/recipe/148400_p02.jpg, ,2021.11.01,test
558,464,1,오이 당근 양파와 얇게 채썰고 삼색나물은 약 5cm 정도 길이로 자른다. 깻잎은 반으로 자른다.,http://file.okdab.com/UserFiles/searching/recipe/148200_p01.jpg,** 소스만들기   1 마늘겨자소스 : 연겨자 1큰술 + 다진 마늘 1/2큰술 + 설탕 3작은술 + 식초 3작은술 + 소금 2/3작은술   2 멸치액젓소스 : 멸치액젓또는 까나리 2큰술 + 설탕 1/2큰술 + 파인애플주스 2큰술 + 파인애플 다진것 1큰술 + 청양고추 1개 + 다진 마늘 1작은,2021.11.01,test
559,464,2,고기산적은 프라이팬에 살짝 다시 구워 5cm 정도 길이로 채썬다.,http://file.okdab.com/UserFiles/searching/recipe/148200_p02.jpg, ,2021.11.01,test
560,464,5,부드러워진 라이스페이퍼 위에 깻잎을 깔고 채썬 채소 나물 산적을 올리고 말아준다., , ,2021.11.01,test
561,464,4,라이스페이퍼는 미지근한 물에 15초 정도 담갔다가 꺼내어 물기를 잘 제거해 둔다., , ,2021.11.01,test
562,464,3,세가지 소스의 재료들을 혼합하여 준비한다.,http://file.okdab.com/UserFiles/searching/recipe/148200_p03.jpg, ,2021.11.01,test
563,463,1,소꼬리는 흐르는 물에 손으로 문질러 가면서 불순물을 제거하고 깨끗이 씻는다., , ,2021.11.01,test
564,463,2,씻은 소꼬리는 찬 물을 두 세번정도 바꿔가면서 담가 두어 핏물을 제거한다., , ,2021.11.01,test
565,463,6,육수가 어느 정도 우러나면 송송 썬 파를 넣고 한소끔 끓여준다., , ,2021.11.01,test
566,463,4,③의 육수에 꼬리를 넣고 마늘 대추 밤을 넣고 다시 30분 정도 끓인다., , ,2021.11.01,test
567,463,5,④에 청양고추를 반으로 잘라 넣고 30분 가량 더 끓인다., , ,2021.11.01,test
568,463,3,냄비에 물을 넉넉하게 넣고 사골과 ②의 꼬리뼈를 넣고 3~4시간 푹 고아서 육수를 만든다., , ,2021.11.01,test
569,462,1,왕새우는 깨끗이 손질한 다음 타임 바질과 마늘1쪽 통후추 샐러드 오일 소금에 절인 후 160℃ 오븐에서 10분 간 굽는다., , ,2021.11.01,test
570,462,2,감자는 삶아서 으깬 후 버터 소금 통후추 와사비와 잘 섞는다., , ,2021.11.01,test
571,462,5,접시에 보기 좋게 담는다., , ,2021.11.01,test
572,462,4,나머지 채소도 한입 크기로 잘라 마늘2쪽과 올리브오일에 양념하여 팬에 볶는다., , ,2021.11.01,test
573,462,3,호박과 새송이버섯은 슬라이스하여 볶는다., , ,2021.11.01,test
574,461,1,전어는 비늘을 제거하고 머리 지느러미 꼬리 내장을 깨끗이 제거한다., ,전어는 비늘과 내장 피를 완전히 제거하면 비린내가 전혀 나지 않으니 깨끗이 제거한다.,2021.11.01,test
575,461,2,손질한 전어를 흐르는 물에 깨끗이 씻은 후 물기를 완전히 제거한다., , ,2021.11.01,test
576,461,6,②의 전어를 통채 먹기좋은 크기로 썬 후 ③과 ④를 넣고 ⑤의 양념장을 넣고 무친다., , ,2021.11.01,test
577,461,4,양파는 굵게 채썰고 청고추는 어슷썬다., , ,2021.11.01,test
578,461,5,콩가루 고춧가루 식초 고추장 다진 마늘 설탕을 넣어 양념장을 만든다., , ,2021.11.01,test
579,461,3,무는 가늘게 채썰고 미나리는 5cm 길이로 자른다., , ,2021.11.01,test
580,460,1,날콩가루50g를 곱게 갈아 밀가루와 합하여 반죽을 한 후 젖은 면보에 싸둔다., , ,2021.11.01,test
581,460,2,닭과 닭발 통파 생강을 넣어 무르게 끓인 닭육수를 준비한다., , ,2021.11.01,test
582,460,6,①의 콩가루보다는 굵게 갈은 콩을 ⑤의 닭살과 섞는다.콩가루 50g, , ,2021.11.01,test
583,460,4,채썬 반죽은 밀가루를 뿌린 쟁반에 둔다., , ,2021.11.01,test
584,460,5,②의 닭이 익으면 건져 뼈를 발라내고 닭살은 찢어둔다., , ,2021.11.01,test
585,460,3,①의 반죽을 밀가루를 뿌려가면서 얇게 밀어 돌돌만 후 곱게 채썬다., , ,2021.11.01,test
586,459,1,서리태콩은 잘 씻은 후 하룻밤 동안 불려둔다., ,서리태콩을 이용하면 국물이 초록빛이 도는 것이 특징이며 콩을 갈때 참깨를 뿌리는 것이 아니라 마지막에 참깨를 뿌려 더욱 고소한 맛을 낸다.,2021.11.01,test
587,459,2,냄비에 물을 넉넉히 붓고 불린 콩을 삶는다., , ,2021.11.01,test
588,459,6,그릇에 국수 사리를 담고 서리태 콩국수를 부은 후 오이와 토마토 참깨를 뿌려 먹는다., , ,2021.11.01,test
589,459,4,콩을 물과 함께 곱게 간 다음 고운 체에 걸러서 소금으로 간을 한다. 물은 기호에 따라 넣는다, , ,2021.11.01,test
590,459,5,국수는 삶아 냉동된 차가운 물에 충분히 헹구어 사리를 만들어 놓는다., , ,2021.11.01,test
591,459,3,삶은 콩은 찬물에 헹군 후 손으로 비벼서 껍질을 말끔히 벗기고 건진다., , ,2021.11.01,test
592,458,1,메주콩 검은콩은 각각 5배의 물을 붓고 반나절 정도 담가 불린다.,http://file.okdab.com/UserFiles/searching/recipe/144900_p01.jpg, ,2021.11.01,test
593,458,2,콩이 완전히 불면 각각 다른 냄비에 콩을 넣고 물을 밥물 정도로 부어 뚜껑을 덮지 않고 삶다가 끓기 시작하면 5분 정도 끓여준다.,http://file.okdab.com/UserFiles/searching/recipe/144900_p02.jpg, ,2021.11.01,test
594,458,6,볼에 수프를 담고 구운 식빵을 올린다., , ,2021.11.01,test
595,458,4,믹서에 삶은 각종 콩과 검은깨 잣 호두를 넣고 갈아준다., , ,2021.11.01,test
596,458,5,식빵을 1cm x 1cm 정사각형으로 잘라 버터를 두른 프라이팬에 바삭하게 굽는다., , ,2021.11.01,test
597,458,3,삶은 콩은 찬물에 여러 번 헹궈 준 뒤 양손으로 비벼가며 껍질을 벗기고 콩만 건져낸다., , ,2021.11.01,test
598,457,1,메주콩은 분량의 5배의 물을 붓고 반나절 정도 담가 불린다.,http://file.okdab.com/UserFiles/searching/recipe/144600_p01.jpg, ,2021.11.01,test
599,457,2,콩이 완전히 불면 냄비에 담아 물을 밥물 정도로 부어 뚜껑을 열고 삶는다.,http://file.okdab.com/UserFiles/searching/recipe/144600_p02.jpg, ,2021.11.01,test
600,457,6,그릇에 우무와 채썬 오이를 담고 ④의 콩국물을 부어낸다., , ,2021.11.01,test
601,457,4,믹서에 삶은 콩 통깨 잣을 넣어 생수를 부어가며 곱게 간 뒤 체에 걸러내고 국물만 받아 냉장고에 차게 두며 기호에 따라 소금으로 간한다., , ,2021.11.01,test
602,457,5,우무는 1cm 두께로 채썰고 오이는 곱게 채썬다., , ,2021.11.01,test
603,457,3,콩이 끓기 시작하면 5분 정도 더 끓여 삶고 찬물에 여러 번 헹궈준 뒤 양손으로 비벼가며 껍질을 벗기고 콩만 건져낸다., , ,2021.11.01,test
604,456,4,오이는 5cm 길이로 잘라 껍질을 돌려 깎아 얇게 채썰고 방울토마토는 반으로 잘라둔다., , ,2021.11.01,test
605,456,5,끓는 물에 소금을 약간 넣고 녹차국수를 삶는다., , ,2021.11.01,test
606,456,3,믹서에 삶은 콩을 넣고 물을 부어가며 곱게 간 뒤 체에 밭쳐 건더기는 걸러내고 국물만 받아 냉장고에 차게 둔다., , ,2021.11.01,test
607,456,1,메주콩은 5배의 물을 붓고 반나절 정도 불려 콩이 완전히 불면 냄비에 물을 밥물 정도로 부어 뚜껑을 덮지 않고 삶는다.,http://file.okdab.com/UserFiles/searching/recipe/144500_p01.jpg,육수 만들기 :  가쓰오브시 1/2컵 다시마 2장 간장 2큰술 소금 1작은술 맛술 1큰술 물 3컵 찬물에 다시마와 간장 소금 맛술을 넣고 끓여 물이 끓으면 불을 끈 후 가쓰오브시를 넣는다.  가쓰오브시가 가라앉고 국물이 우러나면 면보에 걸러 육수를 받는다.,2021.11.01,test
608,456,2,콩이 끓기 시작하면 5분 정도 더 끓여서 찬물에 여러 번 헹궈준 뒤 양손으로 비벼가며 껍질을 벗기고 콩만 건져낸다.,http://file.okdab.com/UserFiles/searching/recipe/144500_p02.jpg, ,2021.11.01,test
609,456,6,냉면 용기에 삶은 녹차국수를 넣고 육수와 콩국을 1:1 비율로 섞은 콩국물을 부은 후 오이채와 방울토마토를 얹어 낸다., , ,2021.11.01,test
610,455,1,시금치를 끓는 물에 소금을 넣고 살짝 데친다.,http://file.okdab.com/UserFiles/searching/recipe/143700_p01.jpg, ,2021.11.01,test
